permit,funder,installer,basin,region,lga,ward,scheme_management,extraction_type,management,payment,quantity,source,waterpoint_type,status_group,district_code,population,construction_year,recorded_year,amount_tsh,gps_height,latitude,longitude
1.0,6,6,5,6,16,16,10,3,9,0,2,8,1,1,4,140,1972,2013,300.9182389937107,966.0,-3.29764017,37.33724899
1.0,12,15,0,0,18,16,7,14,7,4,1,3,1,0,30,200,2006,2013,25.0,1088.0,-3.53905912,35.36912473
0.0,12,6,3,5,6,16,7,3,7,6,1,8,1,0,1,250,1993,2013,232.54747344705504,1401.0,-3.04039406,30.822668300000004
1.0,6,6,5,6,16,16,7,3,7,0,1,8,6,2,4,1,1972,2013,136.64716920090586,1824.0,-3.24704623,37.49269517
1.0,0,5,1,16,13,16,7,3,7,6,1,8,1,1,3,23,1994,2013,227.6,1633.0,-10.98870399,34.82899859
1.0,12,3,3,5,7,16,7,3,7,6,1,8,1,0,3,125,2009,2013,232.54747344705504,1607.0,-4.63118395,29.75383189
1.0,16,18,2,15,18,16,7,4,7,5,1,3,4,0,1,800,1990,2013,2000.0,1264.0,-6.25882474,31.17164113
2.0,6,10,4,9,18,16,2,0,1,0,3,5,1,1,2,600,1995,2012,13.286004056795132,1558.0,-1.7899546000000002,34.66661094
2.0,21,21,0,18,21,16,7,14,7,4,2,3,1,2,2,200,2000,2013,50.0,1604.0,-4.55282398,34.90260837
1.0,12,6,5,20,18,16,7,3,7,0,1,4,1,0,8,50,1971,2011,389.33232501861505,1102.2577417818009,-4.75580684,38.77493676
1.0,3,6,6,14,18,16,7,4,7,4,1,7,4,0,53,1,1995,2011,10.0,1087.7806311881188,-8.12464712,39.10047359
1.0,12,15,4,9,18,16,9,4,11,3,1,3,4,0,4,450,2011,2012,500.0,1233.0,-1.99640709,33.81702479
1.0,12,15,8,11,9,16,7,14,11,4,2,7,1,0,1,105,2008,2011,12.0,437.0,-6.79222896,37.13491349
1.0,12,15,6,11,8,16,12,14,7,0,2,3,1,2,3,200,1985,2011,319.9494131930393,274.0,-8.093389,36.68990923
1.0,12,6,3,15,18,16,7,3,7,0,2,6,1,0,2,400,1989,2011,232.54747344705504,1801.0,-8.47176986,31.67701864
0.0,12,15,3,5,6,16,7,14,7,6,1,3,2,2,1,1,2013,2013,131.5040650406504,1351.0,-3.5408186,30.65923882
1.0,12,6,3,5,7,16,9,3,7,3,1,6,2,0,3,560,2009,2013,600.0,829.0,-4.87396966,29.74231267
1.0,6,6,5,20,18,16,7,3,7,0,1,8,1,0,1,1,1972,2011,389.33232501861505,1286.0,-4.901968900000001,38.35559341
1.0,0,5,1,16,13,16,7,3,7,6,1,8,1,0,3,56,1992,2013,720.3971119133574,468.0,-11.12092078,34.65375698
0.0,6,15,7,7,18,16,7,9,7,0,2,3,2,2,3,240,1978,2013,93.65438526231478,344.0,-10.20318507,38.84198231
0.0,21,21,8,1,18,16,7,14,7,4,1,3,1,0,3,46,2000,2013,50.0,308.9142077857674,-7.10215789,39.42943665
1.0,12,15,4,9,18,16,2,3,11,6,1,0,2,2,2,300,2010,2013,29.459980713596913,1481.0,-1.75039414,34.62781758
0.0,12,15,7,7,18,16,7,8,7,0,2,7,4,0,53,350,1980,2013,405.6814371257485,182.0,-9.93699038,38.87522228
1.0,6,2,6,3,18,16,8,3,10,2,1,8,1,0,3,170,1990,2011,1200.0,1071.0,-8.84968277,34.10822999
1.0,12,15,7,12,18,16,10,14,7,0,0,3,2,2,4,400,1982,2013,93.65438526231478,230.0,-10.87378956,39.6032738
1.0,12,15,0,6,18,16,10,3,9,3,1,8,1,0,7,1,2011,2013,335.9761267291388,1633.0,-2.99819067,37.07342799
1.0,6,6,5,20,18,16,7,14,7,0,1,6,2,2,4,130,2009,2011,136.64716920090586,109.0,-5.00138657,39.03411556
1.0,12,6,6,14,18,16,7,3,7,0,3,5,1,0,53,1,1999,2011,958.3099842146803,1.0,-8.0039395,38.77953209
1.0,12,15,5,6,18,16,0,3,0,3,1,8,1,0,1,1,2008,2013,389.33232501861505,1700.0,-3.17555397,37.58430543
0.0,12,15,3,5,6,16,6,3,5,6,2,5,1,0,1,120,2010,2013,232.54747344705504,1323.0,-3.62090104,30.49616236
1.0,12,15,6,3,17,13,9,3,11,3,1,8,1,0,4,203,2010,2011,500.0,1789.0,-9.04700936,34.80809007
1.0,12,15,5,6,18,17,10,3,9,3,1,8,1,0,7,1,2008,2013,389.33232501861505,1434.0,-3.18783725,36.9732288
1.0,12,15,7,12,18,16,10,14,7,0,0,3,2,2,4,350,1982,2013,93.65438526231478,220.0,-10.75644573,39.7256614
1.0,12,6,8,11,18,16,7,15,7,0,2,7,4,1,2,500,1984,2011,146.56133828996283,407.0,-6.96693615,37.80013205
2.0,21,21,0,18,21,16,7,14,7,4,2,3,1,0,2,452,2000,2013,100.0,1423.0,-5.15905729,34.62591063
1.0,12,15,5,0,15,7,7,6,7,6,2,6,1,2,7,98,2006,2013,136.64716920090586,1258.0,-3.34681773,36.8990277
1.0,12,15,5,20,18,16,7,3,7,0,1,8,1,2,1,1,2000,2011,136.64716920090586,1543.0,-4.7484185,38.366381200000006
1.0,12,14,7,12,18,16,7,3,7,4,1,8,1,1,33,90,2007,2013,20.0,298.0,-10.93915152,39.10763783
1.0,12,15,6,11,8,16,12,8,7,3,2,7,4,0,3,300,2005,2011,500.0,219.0,-8.15249718,36.6911266
0.0,0,5,7,16,18,16,7,15,7,5,1,3,4,0,1,1,1988,2013,405.6814371257485,356.0,-11.49638918,37.36880988
0.0,12,15,1,3,17,2,7,3,7,0,1,8,1,0,4,45,2000,2011,720.3971119133574,2118.0,-9.32288666,34.54984626
1.0,2,15,5,20,18,16,7,14,7,4,1,6,1,2,6,250,2005,2011,50.0,380.0,-5.49543014,38.47912355
1.0,6,6,2,15,18,16,11,3,1,0,1,8,1,2,1,430,1983,2011,215.3420608108108,1152.0,-6.26669436,31.07957231
0.0,12,15,1,3,17,16,8,3,10,2,1,8,1,0,4,25,2005,2011,1200.0,1852.0,-9.64700348,34.79218106
0.0,12,15,7,12,18,16,12,9,7,0,0,7,6,2,5,340,1976,2013,93.65438526231478,455.05837625705175,-10.29318279,40.17492469
0.0,12,6,5,20,18,16,7,3,7,0,1,8,1,0,2,700,2009,2011,389.33232501861505,1132.0,-5.03732512,38.38177757
0.0,21,21,8,1,18,5,9,9,11,0,1,3,6,2,2,400,2000,2013,108.15801704105344,308.9142077857674,-6.89506457,39.21420528
1.0,12,6,5,20,18,8,7,3,7,3,2,8,1,2,8,60,1970,2011,1000.0,1102.2577417818009,-4.85813625,38.79955597
1.0,9,6,0,0,18,16,3,3,3,5,2,6,1,0,6,900,1983,2013,335.9761267291388,1659.0,-2.83880523,37.18986971
0.0,6,16,5,20,18,16,7,3,7,0,1,8,1,2,2,700,1975,2011,136.64716920090586,369.0,-4.84770434,38.68891596
1.0,13,15,8,14,1,21,0,6,4,4,1,6,1,0,1,30,2011,2011,50.0,308.9142077857674,-6.47953962,38.99598067
1.0,13,15,8,14,1,0,8,6,4,4,1,6,1,0,1,25,2008,2011,50.0,170.0,-6.63457771,38.34483469
1.0,12,15,1,3,17,2,7,3,7,2,1,8,1,0,4,20,2006,2011,4000.0,2119.0,-9.34535458,34.57083446
0.0,21,21,8,1,18,16,5,7,2,4,1,3,1,2,3,140,2010,2013,50.0,5.0,-7.0261666,39.53081799
1.0,7,11,4,9,18,16,2,8,11,0,1,7,4,2,2,2445,1994,2013,29.459980713596913,1522.0,-1.70539638,34.5613484
1.0,12,6,5,6,16,16,10,3,9,4,1,6,1,0,4,50,2007,2013,5.0,1304.0,-3.24685642,37.27631268
0.0,20,20,5,0,15,7,7,3,6,6,2,6,1,0,7,120,2003,2013,389.33232501861505,1194.0,-3.38735823,36.91474494
0.0,12,15,5,20,18,16,7,3,7,0,1,6,1,0,2,150,2010,2011,389.33232501861505,408.0,-4.80709143,38.20489495
0.0,9,15,0,18,18,16,7,7,7,0,1,3,2,2,3,350,1974,2013,41.90284049526584,841.0,-5.85114289,35.06513682
1.0,0,5,1,16,13,16,7,3,7,6,0,8,1,2,3,50,1993,2013,172.29649238914627,1517.0,-10.9624563,34.941285
1.0,12,15,5,6,20,16,11,3,7,3,2,8,1,0,3,90,2011,2013,200.0,1243.0,-4.38477751,37.88267493
1.0,12,15,8,11,18,16,7,14,7,0,1,3,1,0,6,60,2010,2011,599.7519132653061,343.0,-6.13701674,37.61272015
0.0,12,6,2,15,18,16,7,8,7,0,1,7,4,0,2,50,1994,2011,584.225,1634.0,-8.77350039,31.76507469
1.0,12,15,6,3,18,16,7,3,7,2,1,8,1,0,1,1,2001,2011,2400.0,896.0,-7.78410985,35.17990351
1.0,17,6,6,3,17,20,8,3,10,5,0,6,1,2,4,78,1978,2011,319.9494131930393,1436.0,-8.80635809,34.75809983
0.0,12,15,1,3,17,9,7,3,7,0,1,8,1,0,4,25,2003,2011,720.3971119133574,2182.0,-9.63302247,34.64943977
0.0,16,15,0,18,18,16,12,8,7,4,2,7,4,2,3,820,1996,2013,20.0,1417.0,-5.90646991,34.20810213
1.0,12,15,6,3,17,16,7,3,7,0,0,6,1,2,4,25,1994,2011,319.9494131930393,1577.0,-9.19243747,35.10626297
0.0,12,6,7,16,18,16,9,15,11,5,0,7,4,2,5,320,2002,2013,93.65438526231478,760.0,-10.92448789,36.10087778
1.0,6,6,7,7,18,16,12,9,1,0,0,5,1,2,13,323,1996,2013,93.65438526231478,13.0,-8.50682403,39.2526328
1.0,0,5,6,16,18,16,7,3,7,3,1,6,2,2,5,600,1982,2013,500.0,852.0,-10.52527852,36.08768033
1.0,11,16,3,5,7,16,7,3,7,3,1,6,1,1,3,150,1982,2013,500.0,1023.0,-4.73229699,29.74069266
1.0,0,5,1,16,13,16,7,3,7,6,0,8,1,2,3,30,1995,2013,172.29649238914627,1702.0,-11.00075054,34.83612369
1.0,12,15,0,6,18,17,10,3,9,3,1,8,1,0,7,1,2009,2013,335.9761267291388,1388.0,-3.14484155,36.93224764
1.0,12,6,6,11,8,16,12,9,7,0,2,7,6,2,3,80,1996,2011,319.9494131930393,392.0,-8.83844584,35.77586482
1.0,19,15,8,11,9,16,7,3,7,0,1,5,1,0,1,340,2010,2011,599.7519132653061,308.9142077857674,-6.09286514,37.09221349
1.0,6,6,5,0,0,16,7,3,7,0,1,8,6,0,2,200,1970,2013,389.33232501861505,1631.0,-3.27192336,36.59914860000001
0.0,12,15,1,3,18,16,7,11,7,5,0,6,1,2,5,70,2001,2011,172.29649238914627,1555.0,-9.77132314,34.93867717
0.0,12,15,8,14,1,6,7,4,7,0,1,7,4,0,1,300,2010,2011,599.7519132653061,308.9142077857674,-6.49911153,38.91677918
0.0,12,15,4,9,18,16,9,8,11,5,1,7,4,0,4,250,1996,2012,36.123670736510434,1482.0,-1.90637028,34.0511389
1.0,12,15,8,11,9,16,7,14,11,4,2,3,1,0,1,450,2008,2011,10.0,437.0,-6.79128925,37.13584867
0.0,12,15,6,3,17,16,7,14,7,3,1,6,1,0,4,30,2003,2011,500.0,2047.0,-9.47568658,34.81222614
0.0,12,15,1,3,18,16,7,3,7,0,2,8,1,0,5,750,1989,2011,720.3971119133574,1730.0,-9.85334891,34.47413672
1.0,20,6,5,0,0,16,7,3,7,0,2,8,1,0,2,150,2000,2013,389.33232501861505,1660.0,-3.26044205,36.61629466
1.0,12,15,5,6,18,17,10,3,9,3,1,8,1,0,7,1,2001,2013,389.33232501861505,1239.0,-3.23510093,37.02931642
1.0,0,4,6,3,18,16,7,3,7,2,1,8,1,0,1,1,1984,2011,3000.0,926.0,-7.67320577,35.41426676
0.0,6,16,5,20,18,16,7,3,7,0,2,8,1,0,2,450,1973,2011,389.33232501861505,572.0,-4.94556747,38.18165261
0.0,12,15,7,7,18,16,7,9,7,0,2,7,6,2,3,500,1983,2013,93.65438526231478,325.0,-10.17212765,38.65882305
1.0,6,6,0,8,18,16,7,8,7,0,1,7,4,0,1,250,2006,2013,335.9761267291388,1575.0,-4.23951725,35.5294177
0.0,21,21,8,1,18,16,5,9,2,0,1,7,6,2,3,90,2000,2013,108.15801704105344,12.0,-6.89800141,39.33593292
1.0,12,15,6,3,17,18,8,3,10,3,1,6,1,0,4,75,2003,2011,500.0,1468.0,-8.97025658,34.62469859
0.0,12,14,7,12,18,16,7,3,7,4,2,8,2,0,33,403,1987,2013,20.0,479.0,-10.92486034,39.35158487
1.0,12,15,5,0,0,16,7,3,7,0,1,8,1,0,2,150,2004,2013,389.33232501861505,1204.0,-3.43509265,36.76382934
1.0,12,15,8,14,1,16,8,6,10,4,1,6,1,0,1,80,2003,2011,20.0,260.0,-6.31078437,38.38406435
1.0,20,3,0,0,15,15,7,3,7,6,2,8,1,0,7,250,2002,2013,335.9761267291388,2158.0,-3.16261669,36.77136938
0.0,12,15,8,14,18,16,7,8,7,0,1,7,4,2,43,30,2009,2011,108.15801704105344,41.0,-7.10193124,39.25500007
1.0,12,14,7,12,18,16,7,7,7,6,0,3,2,2,33,1,1978,2013,93.65438526231478,145.0,-11.11221997,39.05690382
0.0,21,21,8,1,18,16,4,14,4,4,1,3,1,0,2,50,2010,2013,50.0,118.0,-6.89114278,39.11519375
1.0,12,15,8,14,18,16,4,7,4,4,2,6,1,0,2,6,2010,2011,50.0,101.0,-6.78191868,38.85781043
1.0,12,15,0,8,18,16,7,3,7,0,1,8,1,0,1,215,1998,2013,335.9761267291388,1622.0,-4.34251954,35.47414274
1.0,5,0,5,6,18,16,10,3,9,4,1,8,1,0,5,15,1999,2013,10.0,1623.0,-3.18907127,37.16061592
1.0,12,15,8,14,1,16,8,6,10,4,1,6,1,0,1,200,2008,2011,20.0,359.0,-6.0768136,38.24239162
0.0,8,2,1,3,18,16,7,3,7,2,1,8,1,0,3,58,2003,2011,5000.0,1740.0,-9.49384005,34.29496259
1.0,12,15,0,8,18,16,7,3,7,0,1,6,1,0,3,211,2003,2013,335.9761267291388,1870.0,-3.83180575,35.47500498
1.0,12,15,7,7,18,16,12,3,7,6,1,8,1,0,62,100,1974,2013,405.6814371257485,455.05837625705175,-9.87246853,39.74028974
1.0,13,15,0,0,18,16,7,14,7,4,1,6,1,0,30,200,2002,2013,5.0,1417.0,-3.40505158,35.61489026
0.0,8,2,1,3,18,16,7,3,7,0,1,8,1,2,3,58,2000,2011,172.29649238914627,1967.0,-9.36802437,34.23489855
1.0,5,0,5,6,18,16,10,3,9,4,1,8,1,2,5,50,1999,2013,5.0,1050.0,-3.30540993,37.20053806
0.0,9,15,6,18,18,16,7,7,7,0,1,3,2,2,3,750,1974,2013,319.9494131930393,1321.0,-5.64840945,34.52242017
1.0,12,15,6,11,8,16,12,8,7,0,2,7,4,0,3,350,2011,2011,958.3099842146803,250.0,-8.14320679,36.67060812
1.0,12,15,5,6,18,16,0,3,0,3,2,8,1,0,1,1,2003,2013,10000.0,1438.0,-3.23695357,37.61250103
0.0,12,15,3,5,5,16,11,9,7,5,1,8,5,0,2,370,1995,2013,500.0,1324.0,-4.37033664,29.9596877
1.0,1,16,6,11,8,16,12,15,7,3,2,7,4,0,3,300,1980,2011,200.0,221.0,-8.13844828,36.684987
1.0,6,6,5,20,18,16,7,3,7,3,1,8,1,2,1,1,1973,2011,100.0,464.0,-4.3936797,38.33421607
0.0,12,6,3,15,18,16,7,15,7,0,1,3,4,0,2,150,1991,2011,232.54747344705504,1707.0,-8.16594331,31.35166477
1.0,12,15,5,8,18,16,11,14,8,4,1,3,6,2,4,200,2000,2013,30.0,885.0,-3.56048534,36.97804404
1.0,6,6,6,11,8,16,12,8,7,0,2,7,4,0,3,200,2002,2011,958.3099842146803,305.0,-8.59832196,35.89688912
1.0,6,8,5,6,18,16,8,14,10,3,2,3,1,0,2,400,2010,2013,1500.0,689.0,-3.52883244,37.55861136
1.0,13,15,8,14,1,16,8,6,4,4,1,6,1,0,1,15,2007,2011,40.0,261.0,-6.45993008,38.32802621
1.0,12,15,0,8,18,16,7,14,7,4,0,5,1,0,2,563,2008,2013,50.0,1528.0,-4.5928504,35.62269097
1.0,0,5,7,16,13,16,7,3,7,6,1,8,1,1,3,56,1995,2013,352.19325153374234,1593.0,-11.04283286,34.91615454
1.0,0,4,6,3,18,16,8,3,0,2,4,8,1,0,1,1,1992,2011,2000.0,940.0,-7.81186571,35.12470525
0.0,12,6,7,16,18,16,9,8,11,5,4,7,4,1,5,150,1997,2013,352.19325153374234,842.0,-10.59220854,36.06903299
2.0,21,21,0,18,21,16,7,9,7,0,2,5,1,0,2,40,2000,2013,335.9761267291388,1303.0,-4.8507167,34.97674866
0.0,12,6,6,3,17,16,7,3,7,3,1,8,1,0,4,60,2008,2011,200.0,1726.0,-9.15541871,34.92294812
2.0,21,21,0,18,21,16,7,8,7,0,2,7,4,0,2,100,1990,2013,335.9761267291388,1588.0,-5.00563169,34.79863086
1.0,12,15,8,11,9,16,7,3,7,0,1,8,1,2,1,170,1974,2011,108.15801704105344,1095.0,-6.06342372,36.96810099
1.0,12,6,6,3,18,16,7,3,7,0,1,8,1,0,1,450,2009,2011,958.3099842146803,1380.0,-7.61467906,35.69468166
1.0,12,15,5,0,15,16,7,3,7,6,2,8,1,2,7,150,2002,2013,136.64716920090586,1459.0,-3.3253883,36.82812768
1.0,0,5,1,16,13,16,7,3,7,0,0,8,1,2,3,30,1995,2013,172.29649238914627,1686.0,-10.93340739,34.85323758
1.0,6,6,5,0,0,14,7,3,7,4,2,8,1,0,2,200,1970,2013,20.0,959.0,-3.49229499,36.85136609
0.0,7,12,4,9,18,16,12,9,7,6,1,7,6,2,6,250,1992,2012,29.459980713596913,1240.0,-1.3183714,34.07581048
0.0,12,15,1,3,18,16,7,3,7,2,1,8,1,0,5,108,1999,2011,6000.0,1317.0,-9.86649399,34.955873
0.0,6,2,1,3,18,16,7,3,7,3,1,8,1,0,3,58,2006,2011,200.0,2246.0,-9.25514314,34.07327215
1.0,21,21,0,8,18,16,10,3,9,4,1,6,1,0,1,255,2004,2013,25.0,1003.0,-4.02514177,35.77242532
0.0,17,6,6,16,18,16,9,15,11,3,1,7,4,2,5,420,1996,2013,500.0,756.0,-10.28570247,36.13646062
1.0,0,4,6,3,18,16,7,3,7,2,1,8,1,0,1,1,1992,2011,5000.0,1227.0,-7.47978379,35.81793569
0.0,12,15,1,3,17,16,8,3,10,0,1,8,1,0,4,80,2011,2011,720.3971119133574,1978.0,-9.52848044,34.86219129999999
1.0,7,11,4,9,18,16,2,8,11,6,1,7,4,2,2,700,1995,2013,29.459980713596913,1369.0,-1.68155676,34.61893488
1.0,12,15,4,9,18,16,2,14,1,0,2,0,1,0,2,100,2010,2013,36.123670736510434,1630.0,-1.8403013,34.67328425
1.0,3,6,2,15,18,16,7,3,7,0,2,6,1,0,2,250,1984,2011,584.225,1612.0,-8.34908734,31.8385703
0.0,12,15,5,0,15,16,8,3,10,6,2,5,2,0,7,500,2013,2013,389.33232501861505,1415.0,-3.2491291,36.91294412
0.0,9,15,4,9,18,16,7,14,7,6,1,2,2,2,6,530,2004,2012,29.459980713596913,1222.0,-1.24135522,33.9139555
2.0,21,21,0,18,21,16,7,9,7,6,0,7,6,2,2,1,1980,2013,41.90284049526584,1576.0,-4.8056237,34.87749554
1.0,13,15,8,14,1,16,8,6,4,4,1,6,1,0,1,5,2004,2011,20.0,270.0,-6.31243015,38.38379874
0.0,7,12,4,9,18,16,7,14,7,6,1,3,2,2,6,500,1988,2012,29.459980713596913,1161.0,-1.40292417,34.13117141
1.0,0,6,7,16,18,16,7,3,7,5,1,6,1,1,2,500,1978,2013,352.19325153374234,968.0,-10.82359068,35.54601539
2.0,21,21,0,18,21,16,7,9,7,0,2,5,1,0,2,400,2000,2013,335.9761267291388,1627.0,-4.94604102,34.8578033
1.0,12,6,8,11,18,16,7,9,7,0,2,7,6,2,6,30,1976,2011,108.15801704105344,340.0,-6.26288611,37.53254042
1.0,12,6,0,8,18,16,8,8,10,3,1,7,4,0,1,145,2004,2013,1000.0,1011.0,-4.0367172999999985,35.7597395
1.0,2,6,6,3,17,16,7,3,7,2,1,8,1,0,4,60,2007,2011,1500.0,2168.0,-9.19208198,34.44393347
1.0,12,15,6,3,17,16,7,3,7,3,1,6,1,0,4,60,2003,2011,500.0,2001.0,-9.33367537,34.70216348
1.0,12,6,5,6,16,16,10,14,9,4,1,3,1,0,4,60,2008,2013,25.0,706.0,-3.49596225,37.44691837
1.0,12,15,0,8,18,16,8,3,10,0,1,6,1,0,1,290,1998,2013,335.9761267291388,2115.0,-4.14035051,35.45147867
1.0,12,15,6,14,18,16,7,7,7,0,1,3,2,0,53,1,2009,2011,958.3099842146803,7.0,-8.00505252,38.77633813
0.0,15,15,8,14,1,16,7,9,7,0,2,9,6,2,1,1000,2004,2011,108.15801704105344,301.0,-6.15784347,38.22529886
1.0,11,15,3,5,7,16,11,3,7,2,1,6,2,1,2,210,1984,2013,3000.0,1052.0,-4.80807495,29.93773841
1.0,12,15,6,3,17,2,7,3,7,2,2,8,1,0,4,23,1988,2011,500.0,1987.0,-9.26075172,34.56443678
0.0,12,15,8,14,18,19,7,14,7,4,1,3,1,0,43,560,2010,2011,30.0,308.9142077857674,-7.10484962,39.39258007
1.0,6,6,5,6,16,16,7,3,7,6,1,8,1,0,4,60,1963,2013,389.33232501861505,1207.0,-3.30146782,37.39645278
0.0,6,15,5,6,18,16,7,3,7,0,2,8,1,2,2,60,1972,2013,136.64716920090586,1487.0,-3.69387502,37.67395138
1.0,6,6,5,20,18,16,7,15,7,0,1,7,4,2,1,1,2010,2011,136.64716920090586,1811.0,-4.5908879,38.26116547
1.0,6,6,5,0,0,16,7,3,7,0,1,8,1,0,2,200,1990,2013,389.33232501861505,1739.0,-3.29635173,36.69293001
1.0,6,6,5,0,0,14,7,3,7,0,2,8,1,2,2,300,1978,2013,136.64716920090586,1039.0,-3.47318241,36.793202
1.0,12,15,7,12,18,16,10,14,7,0,0,3,2,2,4,260,1982,2013,93.65438526231478,218.0,-10.83528063,39.67363452
1.0,6,16,5,6,16,16,7,3,7,0,1,8,6,2,4,1,1976,2013,136.64716920090586,1302.0,-3.23766793,37.30707259
1.0,12,15,1,3,17,9,7,3,7,2,1,8,1,0,4,15,2007,2011,6000.0,1913.0,-9.64721936,34.71540265
1.0,12,6,5,6,16,16,10,3,9,4,1,6,1,2,4,1,2007,2013,5.0,1161.0,-3.26372647,37.25947008
1.0,12,15,5,0,15,16,7,3,7,6,1,8,1,2,7,96,2006,2013,136.64716920090586,1582.0,-3.31621928,36.82817222
1.0,12,15,8,11,9,16,7,6,7,0,1,6,1,0,1,250,2010,2011,599.7519132653061,308.9142077857674,-6.5907757,37.17186295
1.0,12,15,6,14,18,16,4,3,4,4,1,8,1,0,53,454,2008,2011,100.0,92.0,-7.54485907,39.12679308
1.0,12,15,6,3,17,3,8,3,10,3,1,8,1,0,4,105,2009,2011,500.0,1936.0,-9.21922366,34.69943572
0.0,0,5,1,16,18,12,9,15,11,5,2,7,4,0,5,900,1989,2013,720.3971119133574,1013.0,-10.48503193,35.68628505
1.0,5,0,5,6,18,16,10,3,9,1,1,8,2,0,5,50,1995,2013,450.0,1451.0,-3.20320079,37.19602682
2.0,7,12,4,9,18,16,9,8,11,0,2,7,4,0,2,250,1998,2013,36.123670736510434,1410.0,-1.8048197,34.36984984
1.0,12,6,6,3,17,3,8,3,10,3,1,6,1,0,4,50,2009,2011,500.0,1766.0,-9.15108701,34.5570325
0.0,12,15,1,3,18,16,7,3,7,1,1,8,1,0,5,110,1999,2011,720.3971119133574,819.0,-10.39002531,34.74420916
1.0,12,15,8,11,18,16,7,12,7,0,1,7,4,2,6,1,1996,2011,108.15801704105344,362.0,-6.0666088,37.69249832
1.0,12,15,5,6,18,16,10,3,9,3,1,8,1,0,7,1,2008,2013,389.33232501861505,1499.0,-3.16168005,37.10694133
1.0,12,15,5,6,18,16,10,3,9,3,1,8,1,0,7,1,1999,2013,389.33232501861505,1289.0,-3.188091,37.11131653
0.0,6,6,6,3,17,13,7,3,7,0,1,8,1,2,4,35,1976,2011,319.9494131930393,1794.0,-9.00381797,34.83387306
1.0,12,15,6,11,8,16,12,15,7,0,1,7,4,0,3,400,2002,2011,958.3099842146803,269.0,-8.07541369,36.65832501
1.0,12,15,5,20,18,16,7,3,7,3,1,8,1,2,1,1,1989,2011,1000.0,1774.0,-4.730300700000001,38.33296759
1.0,11,15,3,15,18,16,2,3,1,3,1,6,1,0,4,3850,1982,2013,1000.0,1839.0,-7.98141889,31.63112104
1.0,12,15,0,6,18,16,0,3,0,4,2,8,1,0,1,1,2013,2013,50.0,1642.0,-2.99979551,37.56303752
1.0,12,15,7,12,18,16,7,7,7,6,1,3,2,2,1,400,2012,2013,93.65438526231478,245.0,-10.46685068,39.74321788
1.0,1,6,6,11,18,16,12,15,7,0,1,7,4,0,4,774,1994,2011,958.3099842146803,362.0,-8.97082869,36.76051365
0.0,6,6,3,5,5,16,11,3,7,5,1,8,1,0,2,300,1986,2013,3000.0,1159.0,-4.60973699,30.25763479
2.0,21,21,0,18,21,16,7,9,7,6,0,7,6,2,2,1,1980,2013,41.90284049526584,1549.0,-4.77253523,34.85581967
1.0,0,6,1,16,18,16,7,4,7,5,0,7,4,2,2,600,1995,2013,172.29649238914627,918.0,-10.26271369,35.65173614
0.0,21,21,8,1,18,16,7,14,7,4,1,3,1,0,3,25,2000,2013,50.0,308.9142077857674,-7.10152993,39.41037347
1.0,17,6,6,3,17,18,8,3,10,3,2,6,1,1,4,250,1984,2011,500.0,1428.0,-8.94738775,34.59731186
1.0,11,15,2,15,18,16,7,3,7,0,0,6,1,2,4,1000,1985,2013,215.3420608108108,1907.0,-8.13505694,31.67049972
1.0,15,17,1,16,13,16,7,3,7,0,1,8,1,0,3,168,2010,2013,720.3971119133574,1489.0,-10.99146649,34.78396314
1.0,6,6,7,7,18,16,12,9,7,0,0,7,6,2,13,120,1984,2013,93.65438526231478,455.05837625705175,-8.62044663,39.29372841
0.0,12,15,2,15,18,16,7,4,7,2,1,3,4,0,3,600,1983,2011,2000.0,1683.0,-7.81759959,31.29196884
1.0,12,16,6,11,8,16,12,3,7,3,1,6,1,0,3,550,1986,2011,200.0,280.0,-8.08930293,36.72598071
1.0,12,15,6,11,8,16,12,9,7,0,2,7,4,2,3,300,2005,2011,319.9494131930393,265.0,-8.09506856,36.60489069
1.0,16,18,0,18,18,16,3,8,3,0,2,7,4,0,1,536,1992,2013,335.9761267291388,1335.0,-4.52845179,34.58499902
1.0,12,15,4,9,18,16,7,9,7,0,1,7,6,2,3,250,1998,2012,29.459980713596913,1129.0,-1.67972515,33.70437594
1.0,12,14,7,12,18,16,7,3,7,6,1,8,1,2,33,1,2007,2013,93.65438526231478,173.0,-11.04261269,39.15039029
0.0,21,21,8,1,18,16,3,4,3,0,1,1,4,2,1,250,1990,2013,108.15801704105344,308.9142077857674,-6.57636729,39.13122311
1.0,12,15,0,8,18,16,7,8,7,0,1,7,4,0,1,205,1999,2013,335.9761267291388,1593.0,-4.3349454000000005,35.47115977
1.0,13,15,8,14,1,6,0,6,4,4,1,6,1,0,1,30,1998,2011,50.0,308.9142077857674,-6.45252083,38.89830648
1.0,6,10,5,6,16,16,8,3,10,3,2,8,1,0,4,1,1970,2013,389.33232501861505,1563.0,-3.26866643,37.55950399
1.0,9,6,7,16,18,16,7,3,7,0,1,0,1,2,5,250,1972,2013,93.65438526231478,984.0,-10.58541367,36.33250787
1.0,12,15,5,6,18,16,0,3,0,3,2,8,1,0,1,1,1994,2013,389.33232501861505,1143.0,-3.26161729,37.64088015
0.0,12,15,3,5,6,16,7,9,7,6,1,7,6,2,1,350,2012,2013,131.5040650406504,1377.0,-3.6273517,30.64451827
0.0,16,15,0,18,18,16,12,0,7,4,2,7,4,2,3,500,1996,2013,20.0,1437.0,-5.90542931,34.19897187
