permit,funder,installer,basin,region,lga,ward,scheme_management,extraction_type,management,payment,quantity,source,waterpoint_type,status_group,district_code,population,construction_year,recorded_year,amount_tsh,gps_height,latitude,longitude
1.0,0,4,6,3,18,16,7,3,7,2,1,8,1,0,1,1,1992,2011,3000.0,868.0,-7.65392717,35.37469718
0.0,12,6,3,15,18,16,7,15,7,5,1,7,4,0,3,300,2007,2011,200.0,759.0,-7.12706856,30.52338327
1.0,17,15,7,12,18,16,7,14,7,4,1,3,2,0,1,300,1977,2013,50.0,126.0,-10.35394815,40.02710042
0.0,12,6,1,3,18,16,10,3,9,3,1,6,1,0,5,150,2001,2011,10000.0,1381.0,-10.09923699,34.68470955
0.0,13,15,8,14,1,21,4,14,4,4,1,3,1,0,1,20,2008,2011,50.0,308.9142077857674,-6.51980283,38.98823151
0.0,6,6,6,3,17,16,7,3,7,3,1,8,1,0,4,50,1973,2011,500.0,1654.0,-8.96585128,34.91479418
1.0,12,6,5,0,0,16,7,3,7,3,2,8,2,0,2,150,1995,2013,20000.0,1581.0,-3.32944355,36.69794359
1.0,5,0,5,6,18,16,10,3,9,4,1,8,1,0,5,75,1999,2013,5.0,1229.0,-3.25343398,37.21121971
1.0,12,15,8,20,18,16,7,15,7,2,2,7,4,2,1,1100,1995,2011,1000.0,308.9142077857674,-6.03776315,37.17988266
1.0,12,15,6,14,18,16,10,7,9,4,1,3,2,0,53,1,2009,2011,20.0,4.0,-7.99161901,38.75977750000001
1.0,6,6,5,8,18,16,7,3,7,3,2,8,6,2,4,300,1977,2013,500.0,694.0,-3.58152845,37.30518207
1.0,12,15,3,15,18,16,7,4,7,2,2,3,4,2,1,450,1988,2013,5000.0,1188.0,-6.65480458,32.00033312
1.0,6,10,5,6,20,16,11,3,7,2,1,6,1,2,3,240,1967,2013,4000.0,524.0,-4.38106695,38.06114689
0.0,12,15,1,3,17,2,7,3,7,2,1,8,1,0,4,50,2000,2011,1000.0,2137.0,-9.3179014,34.54044352
1.0,5,0,5,6,18,16,10,3,9,4,1,8,1,0,5,203,1999,2013,5.0,906.0,-3.40166761,37.1566535
1.0,12,15,0,8,18,16,10,7,9,4,2,8,1,0,1,185,2011,2013,50.0,2088.0,-4.23070263,35.42431564
1.0,12,15,0,18,18,16,7,0,7,2,1,3,4,0,1,365,2009,2013,10000.0,1382.0,-4.03120014,34.90272953
1.0,12,6,6,3,18,16,7,15,7,3,1,3,4,0,1,800,2000,2011,500.0,1712.0,-7.91314807,35.74051616
0.0,13,15,8,14,1,6,4,14,4,4,1,3,1,0,1,50,2009,2011,50.0,308.9142077857674,-6.45252985,38.89457448
1.0,12,15,6,3,17,10,8,3,10,3,1,8,1,0,4,130,2009,2011,500.0,1830.0,-9.11772532,34.80751913
0.0,2,7,5,6,18,16,10,3,9,3,2,8,1,0,2,70,2007,2013,5000.0,884.0,-3.71098467,37.58500764
1.0,13,15,0,0,18,16,7,3,7,4,1,6,1,0,30,200,2002,2013,5.0,1534.0,-3.34558283,35.62532322
0.0,12,15,8,14,18,19,7,14,7,4,1,3,1,0,43,470,2010,2011,30.0,308.9142077857674,-7.08979684,39.37385091
1.0,5,0,5,6,18,16,10,3,9,4,1,8,1,0,5,80,2006,2013,5.0,1329.0,-3.22982536,37.23712882
1.0,0,4,6,3,18,16,7,3,7,2,1,8,1,0,1,1,1992,2011,5000.0,1250.0,-7.46781988,35.81217695
1.0,0,6,6,3,17,3,8,3,10,2,1,6,2,0,4,213,1993,2011,5000.0,2003.0,-9.23126236,34.60856642
1.0,12,6,5,6,16,16,10,3,9,4,1,8,1,0,4,50,2008,2013,6.0,798.0,-3.38109434,37.43767276
1.0,11,15,3,5,5,16,11,3,9,3,2,6,1,0,2,370,1986,2013,250.0,1050.0,-4.63238057,29.87127813
0.0,6,7,7,7,18,16,7,3,7,4,2,6,2,2,23,435,2010,2013,30.0,86.0,-10.29305238,39.3828638
0.0,12,15,2,15,18,16,7,0,7,2,1,3,4,0,3,650,2009,2011,2000.0,1545.0,-7.48986416,31.31736652
1.0,12,15,3,5,5,16,11,3,9,3,1,8,1,0,2,850,1999,2013,250.0,1615.0,-4.42574987,30.02967543
0.0,17,15,7,16,18,16,7,15,7,2,1,3,4,0,1,1,1999,2013,1500.0,535.0,-11.24640922,37.1526279
0.0,12,15,4,17,2,16,9,8,11,3,1,7,4,0,1,300,2007,2012,100.0,1361.0,-2.94747187,34.22635794
0.0,12,6,6,3,17,16,7,3,7,3,1,6,1,0,4,40,2008,2011,300.0,1331.0,-9.08394753,35.09882653
0.0,12,15,7,12,18,16,7,14,7,4,1,3,6,2,33,150,1988,2013,10.0,508.0,-10.71042206,39.36544708
1.0,6,6,0,8,18,16,10,3,9,4,2,6,1,0,1,245,1984,2013,25.0,1000.0,-3.99869076,35.78032728
1.0,16,18,0,18,18,16,7,8,7,5,1,7,4,0,1,354,1995,2013,2000.0,1511.0,-4.28819597,34.86580902
1.0,12,15,0,8,18,16,3,3,3,4,2,8,1,0,2,425,2011,2013,10.0,1743.0,-4.50297596,35.44138737
1.0,12,15,8,11,9,16,7,14,11,4,2,3,1,0,1,250,1998,2011,10.0,436.0,-6.78722905,37.1364977
1.0,12,15,0,0,18,16,7,3,7,4,3,6,1,0,30,200,1994,2013,10.0,1393.0,-3.47755346,35.72212133
1.0,12,15,5,20,18,16,7,14,7,4,1,3,1,0,6,200,2003,2011,50.0,313.0,-5.64680323,38.38898749
1.0,6,6,3,5,5,16,11,3,9,2,2,6,1,2,2,1200,1974,2013,1200.0,1353.0,-4.48238952,30.277433
1.0,12,15,0,0,18,16,7,3,7,4,3,6,1,0,30,650,1994,2013,10.0,1502.0,-3.51757731,35.61947811
0.0,6,15,5,20,18,16,7,3,7,3,2,3,1,0,3,200,2007,2011,4000.0,199.0,-5.17998606,38.82035547
1.0,0,6,1,16,18,16,7,4,7,3,0,7,4,2,2,600,1990,2013,1000.0,1060.0,-10.5352739,35.61110813
0.0,12,15,7,12,18,16,7,3,7,4,2,8,1,2,33,330,1977,2013,20.0,700.0,-10.79541886,39.15130019
1.0,12,15,7,16,13,16,10,3,9,3,1,8,1,0,3,60,2000,2013,500.0,1264.0,-10.94552416,35.00751374
1.0,6,6,6,11,8,16,12,3,7,5,2,3,1,0,3,100,2003,2011,500.0,312.0,-8.32127772,36.13198498
1.0,12,15,6,11,8,16,8,3,7,3,2,6,1,1,3,250,1995,2011,200.0,264.0,-7.84639328,36.89984829
1.0,6,6,3,5,5,16,11,3,9,2,2,6,1,0,2,550,2011,2013,1200.0,1353.0,-4.48363647,30.28112055
1.0,6,6,3,5,5,16,11,3,7,5,1,8,1,0,2,378,1986,2013,3000.0,1158.0,-4.61313858,30.25789533
0.0,12,6,1,3,18,16,10,3,9,3,1,6,1,0,5,680,2001,2011,10000.0,1391.0,-10.10146161,34.67778107
1.0,12,6,3,5,7,16,9,3,7,3,1,6,2,1,3,500,2008,2013,600.0,983.0,-4.80872537,29.73523958
0.0,7,6,4,9,18,16,9,15,11,4,1,7,4,0,4,480,1986,2012,300.0,1262.0,-1.95933833,33.8016751
1.0,12,15,6,3,17,20,8,3,10,3,1,6,1,0,4,125,2009,2011,500.0,1325.0,-8.78782822,34.58895077
1.0,12,3,3,5,7,16,7,3,7,3,3,6,1,0,3,86,2012,2013,500.0,1061.0,-4.75210751,29.70400068
1.0,12,15,0,18,18,16,9,7,11,4,1,3,2,0,1,258,2008,2013,30.0,1535.0,-4.30446319,34.71016135
1.0,6,6,5,8,18,16,7,3,7,4,2,8,1,0,4,150,1975,2013,20.0,695.0,-3.61725517,37.32321991
2.0,7,12,4,9,18,16,9,8,11,3,2,7,4,0,2,220,1995,2012,200.0,1538.0,-1.7803914,34.63811088
1.0,12,6,6,14,18,16,7,0,7,4,1,7,4,2,53,1,2003,2011,10.0,1087.7806311881188,-8.12750207,39.09991519
1.0,12,15,0,8,18,16,7,14,7,4,0,5,1,0,2,316,2003,2013,20.0,1543.0,-4.33743094,35.550224
0.0,12,6,3,15,18,16,12,15,7,2,0,7,4,2,3,1,2007,2011,1000.0,763.0,-7.11759625,30.55801308
2.0,21,21,0,18,21,16,7,14,7,4,2,3,1,0,2,360,2000,2013,30.0,1601.0,-4.67022064,34.87851332
1.0,12,15,6,3,17,16,8,3,10,3,1,6,1,0,4,25,1996,2011,200.0,1596.0,-9.23246593,35.18385401
1.0,12,6,5,0,0,16,7,3,7,3,2,8,2,0,2,150,1995,2013,20000.0,1472.0,-3.34611228,36.67675935
1.0,6,10,5,6,20,16,11,3,7,2,2,8,1,0,3,150,1978,2013,1500.0,1683.0,-4.36283144,37.90333128
1.0,12,15,6,3,18,16,7,3,7,2,1,6,1,0,7,260,2003,2011,4000.0,1950.0,-8.21407655,35.86309416
1.0,17,15,7,12,18,16,7,6,7,4,1,3,2,2,1,500,1987,2013,500.0,50.0,-10.35075888,39.78004886
2.0,21,21,6,18,21,16,7,14,7,4,2,3,1,0,2,1,1990,2013,100.0,1367.0,-5.55745615,34.65718499
1.0,12,15,6,11,8,16,12,15,7,3,2,7,4,0,3,250,2008,2011,200.0,226.0,-8.15205396,36.68625088
1.0,12,6,5,6,16,16,10,3,9,4,1,6,1,0,4,35,2007,2013,5.0,1275.0,-3.24064958,37.27182654
1.0,12,15,6,3,17,10,8,3,10,3,1,8,1,0,4,45,2009,2011,500.0,1803.0,-9.16346077,34.66315554
0.0,15,6,5,20,18,16,7,14,7,4,1,3,2,0,5,1200,2007,2011,20.0,54.0,-5.36338378,38.95635544
1.0,12,15,8,11,9,16,7,14,11,4,2,3,1,0,1,120,1998,2011,10.0,440.0,-6.78617158,37.13884513
0.0,2,7,5,6,18,16,7,3,7,3,2,8,1,0,2,220,1994,2013,1000.0,958.0,-3.79568369,37.61877108
1.0,13,15,8,14,1,16,0,6,4,4,1,6,1,0,1,20,2010,2011,50.0,7.0,-6.50818779,38.93449965
1.0,12,6,5,6,16,16,10,14,9,4,1,3,1,0,4,350,2008,2013,25.0,719.0,-3.45241774,37.53317262
1.0,12,15,5,0,15,16,10,3,9,4,2,6,2,2,7,320,2003,2013,10.0,1091.0,-3.37812753,36.94091279
1.0,11,6,3,5,7,16,7,3,7,3,1,8,6,2,3,100,1984,2013,200.0,963.0,-4.7609393,29.65392846
2.0,7,12,4,9,18,16,9,15,11,3,2,7,4,1,2,91,1991,2012,500.0,1611.0,-1.8587548,34.72811118
1.0,0,4,6,3,18,16,7,3,7,2,3,8,1,0,1,1,1990,2011,4000.0,947.0,-7.29123671,36.01520822
1.0,12,15,5,0,15,16,10,3,5,3,2,6,1,0,7,400,2008,2013,5000.0,1090.0,-3.38078562,36.94222715
0.0,6,6,5,20,18,16,7,3,7,0,2,3,2,0,3,200,2009,2011,1000.0,1102.2577417818009,-5.29364858,39.0568723
1.0,5,0,5,6,18,16,10,3,9,4,1,8,1,0,5,30,1999,2013,10.0,1037.0,-3.29408198,37.18653133
1.0,11,16,3,5,7,16,7,3,7,3,2,6,1,0,3,1200,1985,2013,500.0,898.0,-4.82256702,29.65705705
0.0,0,5,7,16,18,16,7,15,7,2,1,3,4,0,1,1,1994,2013,1000.0,481.0,-11.26352444,37.36985728
0.0,12,15,7,7,18,16,7,4,7,4,2,3,4,0,23,1,2006,2013,20.0,26.0,-10.15172027,39.57524944
1.0,17,6,6,3,17,10,8,3,10,3,3,6,1,0,4,35,1978,2011,500.0,1687.0,-9.10243357,34.62766056
1.0,12,6,8,14,18,16,7,7,7,4,1,6,4,0,2,200,2001,2011,20.0,34.0,-6.75489458,38.72601725
1.0,12,15,7,12,18,16,12,8,7,3,1,7,4,0,1,300,2008,2013,300.0,455.05837625705175,-10.27129719,39.90160731
1.0,13,15,0,0,18,16,7,3,7,2,1,6,1,0,30,40,2002,2013,7200.0,1801.0,-3.19194571,35.90180007
0.0,17,14,7,12,18,16,7,3,7,4,2,8,6,2,33,530,1997,2013,10.0,539.0,-10.87526066,39.36647268
0.0,0,4,1,3,18,16,7,3,7,2,0,8,1,2,5,170,1988,2011,2000.0,1777.0,-9.77358349,34.51820464
2.0,12,15,4,9,18,16,9,0,11,3,1,3,4,0,2,800,2004,2012,100.0,1375.0,-1.98547084,34.41732316
1.0,12,14,7,12,18,16,7,7,7,4,3,3,2,1,33,2000,2007,2013,100.0,447.0,-10.58429589,38.60980636
0.0,12,15,5,20,18,16,7,3,7,3,2,6,2,0,2,160,2008,2011,100.0,320.0,-4.89255609,38.57442604
1.0,13,15,7,12,18,16,4,6,4,4,1,3,1,0,5,130,2012,2013,50.0,455.05837625705175,-10.27330099,40.19065133
1.0,3,6,3,5,5,16,11,3,7,3,2,8,1,0,2,250,2009,2013,250.0,1268.0,-4.36552161,30.3819829
0.0,21,21,8,1,18,16,7,14,7,4,1,3,1,0,3,110,2000,2013,50.0,308.9142077857674,-7.05953297,39.53166316
1.0,12,15,6,3,17,16,8,3,10,3,1,6,1,0,4,125,1975,2011,500.0,1583.0,-9.25099263,35.14299522
0.0,8,15,6,3,17,16,7,8,7,3,1,1,4,0,4,40,2010,2011,500.0,1429.0,-8.83249345,35.04089762
0.0,6,15,5,20,18,16,7,14,7,4,1,6,2,0,6,300,2006,2011,30.0,680.0,-5.4607173,38.08114386
0.0,0,15,1,3,18,16,7,3,7,0,1,8,1,0,5,75,1995,2011,500.0,1595.0,-9.78496524,34.44815312
0.0,6,10,7,7,18,16,7,6,7,4,1,8,1,2,23,1,1979,2013,50.0,105.0,-10.22392282,39.73493074
1.0,1,16,6,11,8,16,12,15,7,3,2,7,4,0,3,400,1997,2011,500.0,259.0,-8.11618321,36.65844403
1.0,12,6,3,5,7,16,9,15,7,3,1,7,6,2,3,190,2001,2013,600.0,798.0,-4.88572801,29.74155998
1.0,19,15,0,18,18,16,4,14,4,4,1,3,1,0,1,235,2008,2013,50.0,1580.0,-4.27209095,34.41310049
1.0,12,15,6,3,17,10,8,3,10,3,1,8,1,0,4,250,2009,2011,500.0,1863.0,-9.16179887,34.75959414
1.0,12,15,5,6,20,16,11,3,7,2,1,6,1,0,3,50,2009,2013,1000.0,1519.0,-4.12576339,37.88819475
1.0,0,15,8,14,1,6,0,6,3,3,1,6,1,0,1,32,1993,2011,30000.0,6.0,-6.51690992,38.88978569
1.0,12,15,0,0,18,16,7,3,7,4,3,6,1,2,30,300,1994,2013,10.0,1490.0,-3.58373507,35.62677486
0.0,6,6,5,20,18,16,7,3,7,0,2,3,1,0,3,450,2009,2011,1000.0,6.0,-5.28841004,39.03036587
1.0,3,6,6,14,18,16,7,7,7,1,2,3,1,0,53,1,1974,2011,300.0,1087.7806311881188,-7.88269802,38.7512903
1.0,15,15,7,12,18,16,7,3,7,4,1,8,1,0,33,60,2006,2013,50.0,177.0,-11.073999,39.25607779
0.0,2,6,5,20,18,16,7,14,7,4,1,3,1,2,5,50,2008,2011,20.0,56.0,-5.48133439,38.94852439
0.0,2,7,5,6,18,16,8,3,10,3,2,8,1,2,2,36,2007,2013,300.0,1334.0,-3.69864453,37.66562332
1.0,12,15,8,20,18,16,7,15,7,3,2,7,4,0,1,2000,1995,2011,300.0,308.9142077857674,-6.0094475,37.20568907
1.0,12,15,7,12,18,16,7,14,7,4,1,3,2,0,1,250,2000,2013,40.0,1.0,-10.34251112,40.24651919
0.0,12,15,8,8,18,16,0,7,7,4,0,3,2,2,5,800,2003,2013,100.0,1446.0,-5.48807411,36.42651134
0.0,12,15,3,5,5,16,11,8,7,5,1,7,4,0,2,850,1997,2013,500.0,1317.0,-4.35985122,29.95911136
1.0,12,15,6,11,9,16,7,3,11,5,1,6,1,0,1,180,2011,2011,300.0,303.0,-7.59887338,36.99710746
1.0,12,15,6,3,17,3,7,3,10,3,1,8,1,0,4,50,2008,2011,500.0,2095.0,-9.35648199,34.64108119
1.0,12,6,5,6,16,16,10,14,9,4,1,3,1,0,4,100,2008,2013,25.0,726.0,-3.45412119,37.53449811
1.0,9,15,4,9,18,16,7,6,7,4,1,0,2,0,1,250,2007,2012,50.0,1633.0,-1.35412161,34.55099781
1.0,12,15,8,14,1,16,0,7,4,4,1,6,1,0,1,15,2011,2011,20.0,19.0,-6.58596906,38.83889620000001
0.0,21,21,8,1,18,5,4,14,4,4,1,1,1,0,2,150,2010,2013,50.0,18.0,-6.89389914,39.18745653
0.0,17,15,7,16,18,16,7,15,7,5,2,3,4,1,1,1,1999,2013,1000.0,591.0,-11.11666891,37.31299578
1.0,12,15,8,11,9,16,7,14,7,4,2,3,1,0,1,50,1981,2011,20.0,437.0,-6.66812205,37.12973816
1.0,12,15,6,3,17,3,7,3,10,2,1,8,1,0,4,100,2008,2011,500.0,2112.0,-9.36112208,34.62482069
1.0,0,4,6,3,18,16,7,3,7,2,1,6,1,2,7,250,1980,2011,2000.0,1429.0,-7.51076332,36.11214493
0.0,21,21,8,1,18,16,7,14,2,4,1,3,1,0,3,60,2010,2013,100.0,49.0,-6.91785593,39.35524855
1.0,12,6,5,6,16,16,10,3,9,4,1,8,1,0,4,100,2008,2013,6.0,1669.0,-3.286041200000001,37.45010458
1.0,12,15,7,16,18,16,2,3,1,4,1,6,1,0,4,800,2002,2013,50.0,1198.0,-10.69397611,35.6828718
0.0,8,15,6,3,17,16,7,8,7,3,1,1,4,0,4,80,2010,2011,500.0,1442.0,-8.82981196,35.04278066
1.0,12,15,8,11,9,16,7,14,7,4,1,3,1,2,1,140,1997,2011,10.0,437.0,-6.77878535,37.14349452
0.0,6,6,3,5,6,16,7,3,7,2,1,6,1,1,1,380,2010,2013,700.0,1324.0,-3.65906162,30.5924913
1.0,17,6,6,3,17,18,8,3,10,3,0,6,1,2,4,45,1978,2011,500.0,1571.0,-9.0304541,34.64667043
0.0,12,15,7,7,18,16,7,4,7,4,1,3,4,0,23,1,2010,2013,20.0,81.0,-9.8201972,39.54228788
0.0,12,6,6,3,17,16,7,3,7,3,1,8,1,0,4,50,2008,2011,200.0,1735.0,-9.15645008,34.92684624
1.0,12,15,7,12,18,16,7,14,7,4,1,3,2,0,1,250,2010,2013,50.0,233.0,-10.62379865,39.69893518
1.0,12,15,6,3,17,16,7,3,7,4,1,8,1,0,4,75,2010,2011,100.0,1622.0,-9.26321897,35.226986
1.0,12,15,0,0,18,16,7,3,7,4,3,6,1,0,30,250,2009,2013,10.0,1583.0,-3.2626832,35.79013027
1.0,12,15,3,5,5,16,11,3,7,3,2,6,1,2,2,620,1996,2013,200.0,1227.0,-4.54271226,30.149998
1.0,12,6,6,3,18,16,12,3,6,4,0,8,1,2,1,1,1982,2011,50.0,684.0,-7.15916228,35.76716517
0.0,6,6,5,20,18,16,7,3,7,0,2,3,1,0,3,150,2009,2011,1000.0,1102.2577417818009,-5.29339169,39.05776039
1.0,12,6,3,5,7,16,9,3,7,3,1,6,2,1,3,250,2009,2013,600.0,824.0,-4.85184416,29.70131084
1.0,12,15,7,12,18,16,7,14,7,4,1,3,2,2,1,700,1978,2013,70.0,175.0,-10.76009213,39.86018741
1.0,5,0,5,6,18,16,10,3,9,4,1,8,1,0,5,75,1999,2013,10.0,1389.0,-3.22282956,37.15380431
1.0,5,0,5,6,18,16,10,3,9,4,1,8,1,0,5,25,1999,2013,5.0,1091.0,-3.27881853,37.21039814
2.0,21,21,0,18,21,16,7,7,7,4,2,3,1,0,2,1,2000,2013,50.0,1443.0,-5.19152451,34.709340000000005
0.0,12,15,7,16,18,16,7,13,7,2,1,3,4,0,1,1,2009,2013,5000.0,599.0,-11.03668883,37.18227986
1.0,13,15,8,14,1,0,8,6,4,4,1,6,1,0,1,30,2006,2011,50.0,186.0,-6.63519198,38.35203928
1.0,19,15,8,11,9,16,7,8,7,2,2,7,4,0,1,1032,2002,2011,1200.0,308.9142077857674,-6.2470485999999985,37.16722808
1.0,12,15,5,6,18,16,10,3,9,3,1,8,1,2,7,1,2002,2013,20.0,1268.0,-3.19009086,37.07551655
0.0,12,7,5,6,18,16,7,3,7,3,1,8,1,0,2,100,1992,2013,300.0,833.0,-3.80317448,37.69195411
0.0,0,5,7,16,18,16,7,3,7,2,2,0,1,0,1,1,1988,2013,400.0,714.0,-10.75483081,37.00987028
0.0,15,15,7,16,18,16,9,15,11,3,2,7,4,0,5,200,2009,2013,500.0,552.0,-11.47659012,36.66005042
0.0,21,21,8,1,18,16,7,14,7,4,2,6,1,0,1,3568,2000,2013,50.0,56.0,-6.67342013,39.15608471
1.0,12,15,7,12,18,16,7,7,7,4,1,3,2,2,1,500,2011,2013,50.0,249.0,-10.47294256,39.77753696
1.0,19,15,8,11,18,16,7,9,7,3,3,7,6,2,2,257,1999,2011,500.0,140.0,-6.87338006,38.20520708
0.0,2,6,5,20,18,16,7,14,7,4,3,3,2,2,5,300,1969,2011,50.0,16.0,-5.56391117,38.91552768
1.0,0,5,1,16,13,16,7,3,7,3,1,8,1,0,3,70,1992,2013,500.0,553.0,-11.01487661,34.65959023
1.0,6,6,5,0,0,16,7,3,7,5,2,8,6,2,2,150,1990,2013,500.0,1817.0,-3.2357248,36.63264523
1.0,12,15,7,7,18,16,7,5,7,4,1,3,4,2,53,250,2007,2013,25.0,247.0,-10.02519442,38.8792764
1.0,12,15,0,8,18,16,7,14,7,4,2,5,1,0,2,2992,2008,2013,100.0,1588.0,-4.41891846,34.92987782
1.0,17,15,7,12,18,16,7,6,6,4,1,8,2,0,1,400,1974,2013,50.0,455.05837625705175,-10.23251597,40.12638709
1.0,12,15,0,18,18,16,8,7,10,4,1,3,2,0,1,452,2011,2013,50.0,1109.0,-4.43876984,34.22110966
1.0,12,15,8,14,1,6,0,6,4,4,1,6,1,0,1,60,2009,2011,50.0,308.9142077857674,-6.43461205,38.89736636
1.0,11,6,3,5,7,16,9,3,7,3,1,6,2,2,3,480,1984,2013,150.0,876.0,-4.96211925,29.77363655
1.0,6,15,8,14,1,16,7,14,7,4,1,3,1,0,1,50,2009,2011,30.0,361.0,-5.99180864,37.92067507
1.0,12,15,8,14,1,16,8,6,10,4,1,6,1,0,1,60,2003,2011,20.0,225.0,-6.45779487,38.33251073
0.0,16,15,0,18,18,16,12,8,7,4,1,7,4,2,3,1300,1996,2013,20.0,1429.0,-5.90111657,34.19270506
1.0,12,15,0,0,18,16,7,14,7,4,1,3,1,0,30,200,2006,2013,25.0,1081.0,-3.51964899,35.38305205
2.0,21,21,5,0,18,16,10,14,9,4,2,3,1,1,3,960,2000,2013,100.0,1426.0,-3.35873589,36.6910074
1.0,12,15,1,3,17,16,8,3,10,2,1,8,1,0,4,25,2005,2011,2200.0,1822.0,-9.65434509,34.81785936
1.0,12,6,5,20,18,8,7,3,7,3,2,8,1,0,8,60,1971,2011,1000.0,1102.2577417818009,-4.86256162,38.80295034
0.0,6,7,7,7,18,16,8,3,10,4,1,6,1,0,23,1,2010,2013,30.0,97.0,-10.32416259,39.31280637
0.0,12,14,7,12,18,16,7,14,7,4,2,3,1,0,33,1,2009,2013,30.0,423.0,-10.65095234,39.33396644
0.0,21,21,8,1,18,16,4,14,4,4,1,3,1,0,2,80,2010,2013,50.0,6.0,-6.93043582,39.18238785
1.0,12,15,6,11,9,16,7,3,7,3,1,6,1,0,1,70,2002,2011,200.0,749.0,-7.21847898,36.73713652
1.0,6,6,7,7,18,16,7,6,7,4,0,6,1,2,43,350,1980,2013,50.0,564.0,-9.8695136,37.87775913
1.0,12,6,6,11,18,16,8,3,11,3,1,8,1,0,4,48,2000,2011,200.0,962.0,-8.6852724,36.72717387
2.0,21,21,0,18,21,16,7,7,7,4,2,3,1,0,2,450,1990,2013,50.0,1570.0,-4.54670011,34.84334549
1.0,19,15,8,11,18,16,7,3,7,3,1,6,1,0,6,72,2006,2011,500.0,334.0,-6.25009443,37.5466739
0.0,17,15,7,16,18,16,7,15,7,2,2,3,4,1,1,1,1996,2013,3000.0,613.0,-11.3718465,36.88757814
1.0,19,15,3,5,5,16,11,3,9,3,1,6,1,0,2,120,2001,2013,250.0,1316.0,-4.33852005,30.01318825
0.0,6,15,7,7,18,16,7,7,7,4,1,3,2,2,3,350,2011,2013,100.0,376.0,-10.37397831,38.47621437
1.0,12,15,5,6,18,16,11,3,8,4,2,8,1,0,6,18,2008,2013,20.0,859.0,-3.36099119,37.29479091
1.0,12,15,0,8,18,16,7,14,7,4,1,3,2,1,5,1520,2005,2013,100.0,1547.0,-5.31510622,36.5318711
1.0,12,6,6,11,18,16,12,8,7,3,2,7,4,0,3,300,2010,2011,500.0,280.0,-8.31390244,36.68191398
1.0,6,9,6,3,18,16,7,3,7,2,1,6,1,0,7,50,1984,2011,2000.0,1396.0,-7.55855958,36.14181611
0.0,17,6,6,3,17,16,7,3,7,3,1,6,1,0,4,120,1984,2011,500.0,1485.0,-8.87832137,34.71120329
1.0,19,15,8,11,18,16,7,3,7,3,1,6,1,0,6,1,2006,2011,500.0,329.0,-6.25235455,37.54865343
1.0,1,6,6,11,18,16,12,8,7,3,1,7,4,0,3,1000,1983,2011,500.0,255.0,-8.22185073,36.68676087
1.0,13,15,0,0,18,16,7,3,7,4,2,6,2,0,30,300,2002,2013,10.0,1463.0,-3.39343374,35.67847291
1.0,6,6,5,0,0,14,7,3,7,4,2,8,1,0,2,150,1980,2013,20.0,984.0,-3.48669901,36.82172704
1.0,12,6,5,6,16,16,10,3,9,4,1,8,1,0,4,100,2008,2013,6.0,767.0,-3.39316282,37.43809618
1.0,12,15,5,0,0,14,7,0,7,4,2,3,4,0,2,200,2011,2013,20.0,951.0,-3.5149019,36.85623612
1.0,17,15,7,12,18,16,7,14,7,4,1,3,2,0,1,300,2004,2013,50.0,455.05837625705175,-10.20911262,40.06474991
0.0,21,21,8,1,18,1,9,14,11,4,2,3,1,2,2,250,2000,2013,100.0,65.0,-6.98182996,39.09087979
1.0,12,15,6,3,17,3,8,3,10,3,1,8,1,0,4,85,2009,2011,500.0,1941.0,-9.25581426,34.68397512
1.0,12,15,6,3,17,16,7,3,7,2,1,6,1,0,4,55,1992,2011,4700.0,1174.0,-9.06848447,35.25280228
1.0,12,15,8,14,1,16,8,6,10,0,1,6,1,0,1,40,2006,2011,20.0,229.0,-6.46268974,38.32775382
1.0,12,15,8,11,9,16,7,15,7,3,2,7,4,0,1,403,1987,2011,200.0,421.0,-6.95187383,37.07493841
0.0,12,15,6,18,18,16,7,14,7,4,1,3,2,0,3,2500,2008,2013,100.0,1145.0,-6.33999389,34.96414861
1.0,12,15,5,20,18,16,7,3,7,3,1,8,1,0,1,1,1989,2011,1000.0,1558.0,-4.7279543,38.35687353
1.0,6,6,5,20,18,16,7,3,7,3,1,8,1,0,1,1,1978,2011,200.0,1852.0,-4.575166599999998,38.25560588
1.0,1,16,6,11,8,16,12,15,7,3,2,7,4,0,3,300,1997,2011,300.0,255.0,-8.122023700000002,36.70412694
1.0,3,6,5,8,18,16,7,3,7,4,1,8,6,2,4,150,1980,2013,25.0,1103.0,-3.83293791,36.71895602
1.0,6,6,5,0,0,14,7,3,7,4,2,8,1,2,2,150,1980,2013,20.0,968.0,-3.48977439,36.84166911
1.0,0,4,6,3,18,16,7,3,7,3,1,8,1,0,1,482,1984,2011,1000.0,1420.0,-7.74764326,35.57436506
0.0,6,15,7,7,18,16,7,6,7,4,1,1,2,1,3,350,2009,2013,50.0,425.0,-10.24705028,38.69886464
1.0,12,15,0,8,18,16,7,8,7,4,1,7,4,0,1,240,2006,2013,25.0,962.0,-3.91538261,35.78715933
0.0,13,15,7,16,18,16,4,14,4,4,1,3,1,0,1,1,2011,2013,50.0,611.0,-10.71549541,37.17184006
0.0,12,15,3,5,6,16,7,3,7,5,1,8,1,1,1,130,2003,2013,500.0,1368.0,-3.3709643,30.75028428
1.0,6,6,5,8,18,16,11,14,8,4,1,3,2,0,4,200,2012,2013,50.0,1337.0,-4.46339991,37.20161099
